element,level,t,r,theta,phi,pred spherical_coordinates_N1675k.csv
1504596,55,0.6638656787490251,0.10738536973238152,0.4558609750886293,2.5373703798072915,[1490906]
1511574,55,0.667353991722396,0.010382042390666809,-1.5642700674076995,1.615294324231093,[1496676]
1514960,55,0.6690934949639823,0.1211530037543602,0.441431004973524,2.4788133158463395,[1490906]
1535620,56,0.6804640276924967,0.11996892678086078,0.4941806386984743,2.4718011581187507,[1504596 1514960]
1541991,56,0.684154568371153,0.10074909398682945,0.6466977335015012,2.5220654598848893,[1504596]
1545102,56,0.6860315237817073,0.02319071036322972,-2.0533035691366126,1.4098935124025582,[1511574]
1561398,57,0.696396259291367,0.02490718131683029,-2.2553901249980233,1.1634273992406712,[1545102]
1569193,57,0.7018104780743506,0.10013924194584876,0.44624691838182734,2.4743427732788916,[1535620 1541991]
1573062,58,0.7045055190340104,0.02675831120801746,-2.4628212415852477,1.1805224951238422,[1561398]
1581025,58,0.7104815093580692,0.09884159099916186,0.5296005854714634,2.4833959413100244,[1569193]
1582696,59,0.711770639269626,0.026276766983101104,-2.2626357428899944,1.2670158695665086,[1573062]
1590142,59,0.7175838193041635,0.022618202665394247,-2.4914290994635624,1.259988891532249,[1573062]
1597273,59,0.7236804057377473,0.0944425782728568,0.34036873436835696,2.5088371077586267,[1581025]
1601432,60,0.7274176248832517,0.09402178708752434,0.30141332354035805,2.4817742793408555,[1597273]
1602979,60,0.7288973478434765,0.040304860084594524,-2.3650127027431256,1.0961853818056955,[1582696]
1607072,60,0.7328289830680589,0.04116801910640737,-2.1456547521341043,0.930087517471697,[1582696]
1607640,60,0.7333839336717013,0.01958305026199134,-2.6883340537860945,0.6799501623923389,[1582696 1590142]
1612846,61,0.73876700708725,0.09111249266763646,0.23086798623441324,2.4482816269696746,[1601432]
1612912,61,0.7388228041590241,0.08958607152815058,0.4441968057280145,2.4536156253770227,[1601432]
1613533,61,0.739500178609132,0.03894783986629618,-2.4286086236901516,1.1641592556821077,[1602979]
1614101,61,0.7401465598718922,0.02214468733195219,-2.356984911539857,0.5101616697370657,[1607640]
1615142,61,0.7412619017004867,0.03858158925668854,-2.227412367055792,0.9482092961576514,[1602979 1607072]
1623574,62,0.7508813767620466,0.03772954860654508,-2.4920079563340707,0.8814413353185775,[1613533 1615142]
1624515,62,0.7520234792414657,0.09515209835481049,0.117724014324313,2.4145428672321008,[1612846]
1625809,62,0.7536192121689956,0.02792440611318039,-1.9683477132147265,0.47784093434854913,[1614101]
1627839,62,0.756219203307465,0.09701866995100038,0.19170466143612977,2.4588541151067487,[1612846 1612912]
1630393,63,0.7595394397718339,0.09773443546845809,0.142010312783235,2.4668007124841407,[1624515 1627839]
1637729,63,0.7700811460326933,0.036068913706870445,-2.618712158794358,0.4783514257210107,[1623574 1625809]
1633428,64,0.7637183750357084,0.09756924900575319,0.1120684263665737,2.4675732621112987,[1630393]
1644743,64,0.7818211203598125,0.028766000221871615,-2.207005672377549,0.3786233834098469,[1637729]
1642701,65,0.7782102985052135,0.09910887924273763,0.20207541516354818,2.4255272442961404,[1633428]
1643872,65,0.7802651741312169,0.08685001002234333,0.03160299141056469,2.5820014642522047,[1633428]
1647082,65,0.7863033730315279,0.08756265957909844,0.11294500043957302,2.432991420010685,[1633428]
1647894,65,0.7877872038427639,0.023623202578591858,-2.4096054987462163,0.4373743680806275,[1644743]
1651604,65,0.7955496130132517,0.03597108024773601,-2.1706979323989795,0.671130399296625,[1644743]
1648659,66,0.7892917925984565,0.08824214425634587,-0.029620957579016942,2.6616132311959024,[1643872]
1649621,66,0.7912648059004083,0.09355284915446942,0.124240126190308,2.643532487909583,[1643872]
1649735,66,0.7915240647870886,0.09982391889820828,0.38104799432268793,2.3836941621620493,[1642701]
1650651,66,0.7934335738983624,0.08420680746936587,0.18726061294441318,2.477790673151787,[1643872 1647082]
1652661,66,0.7979813390755278,0.025163742438389015,-2.377091002926448,0.7158357524833943,[1647894]
1655245,66,0.8039910424146016,0.04197925371275916,-2.2561677761153685,0.6086887195395653,[1651604]
1653953,67,0.8009757694552443,0.0889906339406859,0.25657306112550926,2.6929894476835825,[1648659 1649621]
1654340,67,0.8018290817767597,0.0877045637428474,-0.20025177344549938,2.7109851226293085,[1648659]
1658053,67,0.8113782468425992,0.0856587294801622,0.47300104993135955,2.475429411812056,[1649735 1650651]
1658182,67,0.8116712044044786,0.025026204255601276,-2.914968820988167,0.6196513424367407,[1652661]
1658414,67,0.8123689232114434,0.04101963708888723,-2.483987078248892,0.6970300296491687,[1655245]
1659471,67,0.8153265525809497,0.04004483147269977,-2.0152646358200723,0.7270280550115039,[1652661 1655245]
1659512,67,0.815455662412035,0.03456609510997598,-2.3239015881029546,0.9196482439462758,[1652661]
1660587,67,0.8187283561147172,0.06638433679788218,0.33530884740452604,2.404437336306047,[1650651]
1660824,67,0.8194231016577826,0.07055675652814439,0.46509108659374593,2.4623889479426495,[1650651]
1657019,68,0.8084361472019919,0.08749988461293187,-0.26215652609553064,2.670477505536125,[1654340]
1659032,68,0.8140591003814341,0.08095906306352688,0.38222296181461146,2.7215381009714905,[1653953]
1661842,68,0.8225928190230423,0.033834062329710965,-2.520238278453854,0.7452682578583825,[1658414]
1662093,68,0.8233441502644518,0.016313975659355297,-2.2515822605578033,0.45919155281752905,[1658182]
1662102,68,0.8233814961391096,0.07414299967963837,0.44463083353787297,2.4519222658777915,[1658053 1660824]
1662828,68,0.825661568705693,0.032943291560675665,-1.979718762566594,0.8592867659859803,[1659471 1659512]
1662918,68,0.8259301099065516,0.019493913224036503,-2.5659168140960893,0.7862272099539631,[1658182]
1664586,68,0.8319943801244185,0.05854203119965081,0.11962196769457877,2.4567733301074774,[1660587]
1662268,69,0.8239080593408178,0.07892213904684435,-0.3498469724872274,2.6015308793432963,[1657019]
1666148,69,0.8381312619981661,0.02258168162881146,-2.055659514690235,0.6220513531047048,[1661842 1662093 1662828 1662918]
1666788,69,0.8408510868733349,0.059457334009810826,0.0753431058829915,2.316920423967841,[1664586]
1667037,69,0.8420956102135365,0.008414883662058985,1.501069499203823,1.1021178788034334,[1662093]
1667819,69,0.8458625692200975,0.059259445942046,0.23377743775750304,2.509803066455762,[1657019 1659032 1662102 1664586]
1665901,70,0.8371661620108531,0.07431247313745641,-0.212994510620069,2.6268593633224793,[1662268]
1668477,70,0.8492840623464277,0.010180221233007755,0.8975904001434901,1.3110915456773296,[1667037]
1668763,70,0.8506809832785632,0.05989471978544564,0.33268322776310455,2.499748463519499,[1667819]
1669554,70,0.8556666852638048,0.008152772513133113,-2.3062444750400988,0.2865482306646302,[1666148 1667037]
1669805,70,0.8574103336820207,0.055167308411154935,0.2629942261283001,2.0932751937339744,[1666788]
1668548,71,0.8495601014068779,0.06596514099962925,-0.059767157612883225,2.6916261101729906,[1665901]
1670201,71,0.8599097047729138,0.061939526912832533,0.37359397386012977,2.369482711904286,[1668763]
1670687,71,0.8631371461960882,0.009148387188427238,1.2503398903461864,1.6758900967437043,[1668477]
1671173,71,0.8666584079471435,0.051110419029620664,0.13179488653306903,2.123575488998961,[1669805]
1671436,71,0.8688403731738257,0.012227131721022057,-0.08122615557192905,1.1182267468082931,[1668477 1669554]
1671045,72,0.8656829081727541,0.060703734548718184,-0.4776658071335381,2.863689250402652,[1668548]
1671369,72,0.8683359975691273,0.0613525449039597,0.29135865817996504,2.4529565523480814,[1670201]
1672179,72,0.8753340643581605,0.015347702262207736,0.03828696377746234,1.1191890905748365,[1671436]
1672200,72,0.875466134778536,0.05746654741955784,0.1723613267393306,2.1696289638112662,[1671173]
1672759,72,0.8805958905491995,0.02452903897400445,1.222340670909043,1.8985906524715863,[1670687]
1672321,73,0.8765709757240684,0.0634794378126149,-0.9288463228532535,2.810136519216999,[1671045]
1672704,73,0.8800809731174293,0.06173362744815335,0.2719517306752109,2.2755100308804357,[1671369]
1672790,73,0.8810940945602299,0.0611163393372011,-0.7173904717815996,2.645959181185917,[1671045]
1673181,73,0.885560254246556,0.05412549084960049,-0.8509484210258007,2.5820422272527495,[1671045]
1673241,73,0.8862590845655983,0.047832487879877206,-0.9857541694125141,2.714173784666206,[1671045]
1673434,73,0.8884610028152111,0.01073676480753827,0.2848406066968175,1.9701545043015651,[1672179]
1673514,73,0.8896536168084611,0.05925841048987264,0.020557770464435823,2.281669814350631,[1671369 1672200]
1673754,73,0.8930590747552698,0.021859083190324136,-0.278006380119453,1.1959607279387527,[1672179]
1673916,73,0.8955905860262847,0.015244359441505543,1.0553888768434718,0.49989418379821904,[1672179]
1674221,73,0.9018998995752957,0.04001851464473602,1.3560913944169892,1.51816072337404,[1672759]
1673065,74,0.8841486289461169,0.06427570052056895,0.25353273729790965,2.292894796742283,[1672704]
1673413,74,0.8883275954672298,0.0667864131095965,-0.9350990632585896,2.97180171850354,[1672321]
1674056,74,0.8983785047624698,0.05529416561629388,-0.8583613985073895,2.798445400609137,[1672321 1672790 1673181 1673241]
1674188,74,0.9009370994465831,0.049481584764550404,-0.3023127479117248,2.472096310592449,[1672790]
1674233,74,0.9021410449988679,0.05018362535046165,-0.08617267105506242,2.2609375816666346,[1672704 1673514]
1674292,74,0.9031066619119753,0.045158183717185336,-0.4725617967540079,2.741108001123617,[1672321 1672790 1673181 1673241]
1674506,74,0.9078978796801968,0.03295293494014698,-0.3737412934341191,1.3435775528999427,[1673754]
1674566,74,0.9093291773356964,0.013744753186243935,1.7632388597442343,1.9719529167553633,[1673434]
1674571,74,0.9095238862796696,0.023261540200606768,1.207360285509816,0.7782174327716307,[1673916]
1674584,74,0.9099271066871224,0.01832429686731565,2.3718977971538027,2.6773283464712345,[1673434]
1674746,74,0.91391304429458,0.039426509361117384,1.3344171023644589,1.5731529628336116,[1674221]
1673814,75,0.8938533566548835,0.06135960072019554,0.2350423191097434,2.257537472074521,[1673065]
1674349,75,0.904466705368941,0.047123655255545134,0.13214273643667168,2.221968978726508,[1673065]
1674559,75,0.9091733027958404,0.06008454576036114,-1.580978408973398,2.7457870848593267,[1673413]
1674703,75,0.9129561415970612,0.04330298211220328,-0.767811501116711,2.7319607734841647,[1674056 1674292]
1674732,75,0.9136043756561006,0.0410867459741854,-0.1964564189282728,2.3089590905969675,[1673065 1674188 1674233]
1674771,75,0.9147372184397711,0.03325462172994979,-0.21484501248349785,1.295264752066199,[1674506]
1674833,75,0.916569535505457,0.051037153419180886,-1.4292370115375765,2.921182528566976,[1673413 1674056]
1674942,75,0.9209522831462371,0.018221616661580994,0.8055075446592048,0.6562917937524146,[1674571]
1674948,75,0.9213700573179906,0.04134593923204479,-2.0490624279633756,2.972503371002264,[1673413 1674056]
1675021,75,0.9241685393530565,0.020848299968148618,1.7252031179208271,1.9941840178932688,[1674566]
1675064,75,0.9261512439659716,0.01847121811083729,2.9385929910487456,2.0148272237777314,[1674566 1674584]
1675102,75,0.9283626405696818,0.033385284901491154,1.1968373162695705,1.5176014773800535,[1674746]
1675138,75,0.9298658489661071,0.024173833786148163,1.7963205884214162,1.0333673235764307,[1674566 1674571]
1674560,76,0.909200546491303,0.06223414846543986,0.5222821526879589,2.2951966874645033,[1673814]
1674817,76,0.9160040155077924,0.0539522072779735,0.11009191561780471,2.142223510759155,[1673814 1674349]
1674973,76,0.9223312238980991,0.0371607359462026,0.06199592318633999,2.4512851987618,[1673814 1674349]
1675002,76,0.9233721643354837,0.04769943932948628,0.18752199322066218,1.8909467637891537,[1673814 1674349]
1675028,76,0.9243689110384412,0.03370709429396309,-0.17505352081081127,2.08396021304536,[1674349]
1675067,76,0.9263109142193521,0.029392171321524024,-0.5124998671213445,1.3915339963074764,[1674771]
1675094,76,0.9281673214144909,0.04569563868049505,-1.93372806639096,2.622657090829723,[1674559]
1675125,76,0.9293980548532031,0.03962361010998535,-2.4144600690097096,2.8007514931768474,[1674948]
1675146,76,0.9303140734959942,0.030514574669549193,0.5354141657727772,1.9952574653863744,[1673814 1674349]
1675168,76,0.9315134191324822,0.030136405195558977,-0.4564437199734656,2.314934433046753,[1674349 1674732]
1675207,76,0.9334040447473385,0.032959115655767694,0.9379781315129364,2.638447497512386,[1673814 1674349]
1675236,76,0.9353910228881033,0.023725997224163776,-0.24363353781891203,1.0273916615224403,[1674771]
1675263,76,0.9365948596707058,0.021338771493262156,-0.49973444569800596,0.5068315474976354,[1674942]
1675295,76,0.939307442434147,0.03128872139133446,-2.8082043807134323,2.9283313295239672,[1674703 1674833 1674948]
1675300,76,0.9402466761119878,0.019139691792889192,0.6744199739188825,2.8001524976290235,[1674349]
1675322,76,0.941880125466176,0.015755694218347882,-2.804591884916223,2.764718928868672,[1675064]
1675333,76,0.9435088990053485,0.022070583023416718,1.2276924744731976,1.2439397795093152,[1674942 1675021 1675102 1675138]
1675183,77,0.9323004366727203,0.03315338749185822,0.35732413457335954,2.5829079555410077,[1674973]
1675195,77,0.9328362710043967,0.045348002621612045,0.726502443041768,2.1336139651004604,[1674560]
1675252,77,0.9362013880779961,0.029667431908135214,0.6394766102445285,2.079385519687706,[1675146]
1675253,77,0.9363292767597255,0.030222678735131715,-0.4190740294437365,1.2718446091927205,[1675067]
1675285,77,0.9379948072137902,0.03501779185163167,0.48270471798801545,2.060072397219267,[1675146]
1675304,77,0.9403769236993272,0.045527890613398375,-2.0713212149872104,2.6899755613581346,[1675094 1675125]
1675311,77,0.9409721574139034,0.02333468946630897,0.35949941367369675,2.305191665921383,[1674973]
1675320,77,0.9417560863762959,0.03363758281438381,0.22563980724655477,1.9339520215804602,[1674817 1674973 1675002 1675028 1675146]
1675344,77,0.9444543982045803,0.03025365946195137,-0.0731099826079826,0.9743539224467234,[1675067 1675236]
1675346,77,0.9445433496502978,0.024184149283802515,-0.8289069233151126,2.246182307468305,[1675028 1675168]
1675351,77,0.9452314155734985,0.02825823340147705,-2.4140328276680747,2.9602964321408463,[1675125 1675295]
1675357,77,0.9459329967097763,0.03661967865592799,-0.0381276608116284,1.1583156000558148,[1675067]
1675361,77,0.9466904787471239,0.030380226216144102,-1.1551716563758883,1.6187828886475881,[1675067]
1675365,77,0.9469961131725544,0.030772916106141517,1.4895749684479356,2.6201177028816027,[1675207]
1675374,77,0.9478544677970462,0.029164077342293454,-0.4778828559860756,0.8220464974787691,[1675067 1675236 1675263]
1675400,77,0.9522111997589151,0.027535928290677112,1.017678256148638,1.2322715124497898,[1675333]
1675427,77,0.9573247546592825,0.010631589349508964,-2.720488327703494,2.7645365798669452,[1674973 1675300 1675322]
1675363,78,0.946745269054968,0.04269229554588897,0.9470140862096412,2.0916793151869055,[1675195]
1675375,78,0.9482552646964657,0.027548818793102746,-0.15079210062459958,1.5370862932350722,[1675253]
1675379,78,0.9488217192674927,0.04076304058938482,0.7422487964584229,2.2840497882718935,[1675183 1675195]
1675385,78,0.949282721969726,0.034449951383186496,0.38543399203311535,1.8679480166599265,[1675252 1675285 1675320]
1675397,78,0.9508656887492819,0.04341825478388137,-2.3442464860594985,2.5910607136849313,[1675304]
1675404,78,0.9530032997168386,0.03903597310229396,0.02038893100876063,1.2194714966964222,[1675357]
1675413,78,0.955243627322319,0.01663116742738146,-1.3483528334639792,2.8093498840797912,[1675183]
1675417,78,0.9555328672627036,0.03304323953187297,1.3109493542320179,2.136027522385735,[1675195 1675252]
1675422,78,0.9562633359819692,0.013753093014311516,-0.10742841322856508,1.976381287454478,[1675311]
