element,level,t,r,theta,phi,Interval size,Height,D
7,1,1.0093660066235144,0.37899908524907877,-2.112030506722759,1.251148264456921,5236,10,4
8,1,1.0217471859392813,0.7944019566669789,2.5289820296056846,2.0824495854435514,5236,10,4
9,1,1.0554813526730211,0.4480960149327392,0.8457222929213243,1.5826020480009566,5236,10,4
10,1,1.090112328637678,0.9202567711251479,-2.340305186122577,1.634957669643447,5236,10,4
17,1,1.4161880104784896,1.2241461359889787,0.8364724169953625,0.6141187776557676,5236,10,4
13,2,1.2231759614722648,0.9313469902238075,-0.5878743143485227,1.7121630610431198,5236,10,4
25,2,1.4842138332273525,1.0451293224676648,-2.228254377180741,1.414902585930787,5236,10,4
28,2,1.58645075500912,1.0346482591806796,0.7665301885640157,0.16115930862656802,5236,10,4
29,2,1.6336106233016157,0.6386802213419399,-2.4373986210811776,0.48887923756871837,5236,10,4
31,2,1.6783924661414495,0.5472609474779597,2.2222535584779792,1.7392109452481046,5236,10,4
36,2,1.7294733852217858,1.0849598738166752,-0.25117116588478583,0.7603320007838162,5236,10,4
